,Year,NAME,TRACT,STATE,COUNTY,ACS_GEO_ID,ACS_N_TOTAL_POP,ACS_N_MALE,ACS_N_FEMALE,ACS_MED_AGE,ACS_MED_AGE_M,ACS_MED_AGE_F,ACS_N_RACE_TOTAL_POP,ACS_N_RACE_WHITE,ACS_N_RACE_BLACK,ACS_N_RACE_AMERIND,ACS_N_RACE_ASIAN,ACS_N_RACE_HAWPACISL,ACS_N_RACE_OTHER,ACS_N_RACE_TWOORMORE,ACS_N_ETHN_HISPLAT_Y,ACS_N_ETHN_HISPLAT_N,ACS_MED_INCOME,ACS_MED_INCOME_PAST_12MO,ACS_N_POVERTY_STAT,ACS_N_POVERTY_STAT_BELOW_100_PCT,ACS_N_POVERTY_STAT_100_TO_149_PCT,ACS_N_POVERTY_STAT_ABOVE_150_PCT,ACS_N_INSURED_NON_INST,ACS_N_INSURED_NON_INST_UNDER_19,ACS_N_INSURED_NON_INST_19_TO_64,ACS_N_INSURED_NON_INST_OVER_65,ACS_N_DISABIL_Y,ACS_N_DISABIL_N
4164,2018,"Census Tract 181, Jackson County, Missouri",18100,29,95,1400000US29095018100,7504,3753,3751,37.3,35.6,40.0,7124,6133,687,48,178,0,78,262,165,6051,51557.0,51557.0,7358,287,72,6999,7340,2146,4193,1001,690,6650
4165,2018,"Census Tract 182, Jackson County, Missouri",18200,29,95,1400000US29095018200,3780,1867,1913,35.3,35.5,35.2,3656,3044,363,0,147,14,88,93,283,2863,62044.0,62044.0,3743,107,0,3636,3741,1449,2132,160,113,3628
4166,2018,"Census Tract 185, Jackson County, Missouri",18500,29,95,1400000US29095018500,3819,1886,1933,43.2,43.1,43.6,3754,3247,268,0,82,0,157,56,180,3206,58219.0,58219.0,3798,0,0,3798,3683,956,2145,582,232,3451
4167,2018,"Census Tract 186, Jackson County, Missouri",18600,29,95,1400000US29095018600,3052,1498,1554,35.3,35.0,35.8,2875,2616,96,12,26,0,125,113,100,2549,42425.0,42425.0,2977,62,129,2786,2827,822,1753,252,195,2632
4168,2018,"Census Tract 193, Jackson County, Missouri",19300,29,95,1400000US29095019300,6117,3028,3089,38.5,37.5,40.3,5679,5344,245,0,39,0,51,250,397,5026,40015.0,40015.0,5919,433,428,5058,5879,1531,3524,824,560,5319
4169,2018,"Census Tract 9801.01, Jackson County, Missouri",980101,29,95,1400000US29095980101,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
4170,2018,"Census Tract 9808.02, Jackson County, Missouri",980802,29,95,1400000US29095980802,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
4171,2018,"Census Tract 901, Saline County, Missouri",90100,29,195,1400000US29195090100,2687,1352,1335,42.1,42.6,41.8,2457,2325,113,0,12,7,0,199,21,2304,21010.0,21010.0,2594,516,418,1660,2462,609,1321,532,567,1895
4172,2018,"Census Tract 902, Saline County, Missouri",90200,29,195,1400000US29195090200,2396,1327,1069,43.3,38.8,47.1,2319,2182,51,81,0,0,5,61,62,2132,27633.0,27633.0,2123,308,91,1724,2003,481,1177,345,341,1662
4173,2018,"Census Tract 903, Saline County, Missouri",90300,29,195,1400000US29195090300,2805,1280,1525,39.3,39.2,39.3,2506,2168,116,0,0,222,0,229,550,1797,25106.0,25106.0,2688,635,326,1727,2458,727,1314,417,457,2001
4174,2018,"Census Tract 904, Saline County, Missouri",90400,29,195,1400000US29195090400,2693,1290,1403,37.5,39.5,33.0,2542,2067,354,0,0,16,105,110,318,1912,18125.0,18125.0,2603,620,389,1594,2413,666,1294,453,589,1824
4175,2018,"Census Tract 905, Saline County, Missouri",90500,29,195,1400000US29195090500,4141,1928,2213,29.8,22.8,33.5,4002,3538,246,0,12,2,204,91,453,3316,26206.0,26206.0,3305,350,384,2571,3916,1118,2112,686,525,3391
4176,2018,"Census Tract 906, Saline County, Missouri",90600,29,195,1400000US29195090600,3019,1500,1519,33.1,31.0,36.2,2867,2061,150,0,169,0,487,102,738,1810,25552.0,25552.0,2950,540,480,1930,2711,754,1612,345,340,2371
4177,2018,"Census Tract 907, Saline County, Missouri",90700,29,195,1400000US29195090700,2588,1356,1232,45.9,45.8,46.0,2537,2498,26,6,7,0,0,28,26,2472,24020.0,24020.0,2507,265,300,1942,2247,537,1168,542,478,1769
4178,2018,"Census Tract 908, Saline County, Missouri",90800,29,195,1400000US29195090800,2773,1526,1247,45.0,45.0,45.3,2748,2712,32,0,4,0,0,0,24,2692,26484.0,26484.0,2706,262,368,2076,2465,573,1370,522,387,2078
4179,2018,"Census Tract 4701, Schuyler County, Missouri",470100,29,197,1400000US29197470100,2253,1136,1117,35.7,32.3,38.5,2157,2140,17,0,0,0,0,46,10,2130,22054.0,22054.0,2181,302,322,1557,1943,655,957,331,280,1663
4180,2018,"Census Tract 4702, Schuyler County, Missouri",470200,29,197,1400000US29197470200,2249,1083,1166,44.8,45.9,44.2,2176,2170,6,0,0,0,0,32,18,2170,19307.0,19307.0,2137,358,269,1510,1744,486,805,453,411,1333
4181,2018,"Census Tract 4801, Scotland County, Missouri",480100,29,199,1400000US29199480100,2933,1578,1355,31.9,30.4,34.9,2824,2794,30,0,0,0,0,21,0,2794,27018.0,27018.0,2827,361,428,2038,1458,293,723,442,303,1155
4182,2018,"Census Tract 4802, Scotland County, Missouri",480200,29,199,1400000US29199480200,1965,821,1144,42.2,42.1,43.1,1893,1844,49,0,0,0,0,26,0,1844,21781.0,21781.0,1817,347,384,1086,1648,413,893,342,314,1334
4183,2018,"Census Tract 7801, Scott County, Missouri",780100,29,201,1400000US29201780100,3181,1499,1682,36.9,35.8,38.9,3082,3050,32,0,0,0,0,73,160,2890,21528.0,21528.0,3028,835,499,1694,2499,742,1251,506,560,1939
4184,2018,"Census Tract 7802, Scott County, Missouri",780200,29,201,1400000US29201780200,3798,1885,1913,41.7,40.3,42.8,3752,3656,88,0,0,0,8,25,8,3656,22002.0,22002.0,3657,374,526,2757,3405,896,2040,469,651,2754
4185,2018,"Census Tract 7803, Scott County, Missouri",780300,29,201,1400000US29201780300,2976,1590,1386,40.2,34.2,44.9,2807,2726,81,0,0,0,0,89,113,2627,22341.0,22341.0,2847,575,279,1993,2595,680,1377,538,544,2051
4186,2018,"Census Tract 7804, Scott County, Missouri",780400,29,201,1400000US29201780400,5034,2374,2660,41.0,42.4,39.5,4854,4565,216,73,0,0,0,94,0,4565,23483.0,23483.0,4939,835,725,3379,4559,1255,2480,824,892,3667
4187,2018,"Census Tract 7806, Scott County, Missouri",780600,29,201,1400000US29201780600,4677,2399,2278,38.6,34.9,40.2,4557,4105,253,0,14,0,185,44,184,4021,21920.0,21920.0,4546,861,479,3206,4253,1103,2455,695,772,3481
4188,2018,"Census Tract 7807, Scott County, Missouri",780700,29,201,1400000US29201780700,3189,1395,1794,35.9,35.6,36.6,3135,1301,1756,78,0,0,0,18,76,1225,18610.0,18610.0,3065,844,373,1848,2658,792,1335,531,485,2173
4189,2018,"Census Tract 7810, Scott County, Missouri",781000,29,201,1400000US29201781000,4183,2099,2084,41.5,40.5,42.9,4040,3980,60,0,0,0,0,67,68,3912,24639.0,24639.0,3989,582,306,3101,3638,924,1951,763,631,3007
4190,2018,"Census Tract 7811, Scott County, Missouri",781100,29,201,1400000US29201781100,3262,1629,1633,36.3,36.9,36.1,3194,3192,2,0,0,0,0,30,40,3152,26698.0,26698.0,3204,539,240,2425,2895,781,1562,552,507,2388
4191,2018,"Census Tract 7812, Scott County, Missouri",781200,29,201,1400000US29201781200,5447,2481,2966,39.1,33.8,42.6,5256,3401,1698,0,138,0,19,165,59,3361,19402.0,19402.0,5250,1697,321,3232,4406,1459,2033,914,1289,3117
4192,2018,"Census Tract 7813, Scott County, Missouri",781300,29,201,1400000US29201781300,2982,1361,1621,46.2,45.2,47.4,2873,2642,204,0,8,0,19,93,158,2493,26149.0,26149.0,2898,522,308,2068,2695,651,1362,682,506,2189
4193,2018,"Census Tract 4701, Shannon County, Missouri",470100,29,203,1400000US29203470100,3733,1896,1837,47.7,45.5,49.7,3587,3580,3,4,0,0,0,104,33,3551,22463.0,22463.0,3614,996,315,2303,3315,857,1477,981,786,2529
4194,2018,"Census Tract 4702, Shannon County, Missouri",470200,29,203,1400000US29203470200,4513,2116,2397,43.3,41.4,44.3,4291,4223,9,34,0,0,25,178,117,4131,16391.0,16391.0,4414,1278,746,2390,3475,983,1816,676,988,2487
4195,2018,"Census Tract 4501, Shelby County, Missouri",450100,29,205,1400000US29205450100,1903,968,935,36.5,36.5,36.4,1881,1835,37,0,9,0,0,15,0,1835,27418.0,27418.0,1804,167,150,1487,1585,403,837,345,224,1361
4196,2018,"Census Tract 4502, Shelby County, Missouri",450200,29,205,1400000US29205450200,2419,1182,1237,47.8,46.3,50.1,2388,2370,13,5,0,0,0,10,45,2325,23224.0,23224.0,2313,397,333,1583,2153,493,1202,458,371,1782
4197,2018,"Census Tract 4503, Shelby County, Missouri",450300,29,205,1400000US29205450300,1739,897,842,40.6,38.9,43.9,1696,1615,67,0,0,0,14,23,71,1578,22311.0,22311.0,1617,296,242,1079,1352,357,663,332,230,1122
4198,2018,"Census Tract 4701, Stoddard County, Missouri",470100,29,207,1400000US29207470100,3737,1875,1862,41.3,41.0,42.1,3654,3623,27,0,0,0,4,48,16,3619,23568.0,23568.0,3668,622,478,2568,3082,823,1528,731,655,2427
4199,2018,"Census Tract 4702, Stoddard County, Missouri",470200,29,207,1400000US29207470200,4301,2140,2161,40.3,42.5,38.4,4216,4206,0,3,7,0,0,36,64,4142,26729.0,26729.0,4107,502,417,3188,3827,1014,1966,847,696,3131
4200,2018,"Census Tract 4703, Stoddard County, Missouri",470300,29,207,1400000US29207470300,4355,2267,2088,43.1,40.9,45.6,4289,4272,14,0,3,0,0,24,53,4219,22062.0,22062.0,4088,742,521,2825,3679,923,2009,747,1023,2656
4201,2018,"Census Tract 4704, Stoddard County, Missouri",470400,29,207,1400000US29207470400,2971,1470,1501,46.4,44.1,48.3,2943,2795,148,0,0,0,0,0,18,2777,19605.0,19605.0,2943,585,278,2080,2518,560,1415,543,655,1863
4202,2018,"Census Tract 4705, Stoddard County, Missouri",470500,29,207,1400000US29207470500,3855,1614,2241,40.2,39.2,42.6,3605,3599,0,0,0,0,6,214,129,3476,16546.0,16546.0,3699,1046,817,1836,3196,919,1684,593,1083,2113
4203,2018,"Census Tract 4706, Stoddard County, Missouri",470600,29,207,1400000US29207470600,4626,2283,2343,41.4,37.8,46.9,4535,4534,1,0,0,0,0,19,118,4428,21884.0,21884.0,4515,465,229,3821,4350,967,2433,950,1239,3111
4204,2018,"Census Tract 4707, Stoddard County, Missouri",470700,29,207,1400000US29207470700,2613,1245,1368,37.7,37.2,38.1,2445,2307,138,0,0,0,0,144,28,2279,20588.0,20588.0,2548,461,532,1555,2343,652,1208,483,532,1811
4205,2018,"Census Tract 4708, Stoddard County, Missouri",470800,29,207,1400000US29207470800,3054,1471,1583,42.9,43.8,40.9,3016,3004,12,0,0,0,0,0,75,2929,29906.0,29906.0,3016,153,456,2407,2701,637,1489,575,440,2261
4206,2018,"Census Tract 4601, Pike County, Missouri",460100,29,163,1400000US29163460100,3176,1573,1603,39.3,36.5,39.9,2981,2564,278,4,8,0,127,127,245,2548,22791.0,22791.0,3040,436,479,2125,2743,679,1480,584,312,2431
4207,2018,"Census Tract 4602, Pike County, Missouri",460200,29,163,1400000US29163460200,3374,1669,1705,42.9,42.4,43.5,3262,3219,35,0,8,0,0,2,32,3187,26052.0,26052.0,3237,327,448,2462,3034,946,1518,570,405,2629
4208,2018,"Census Tract 4603, Pike County, Missouri",460300,29,163,1400000US29163460300,6043,4136,1907,38.6,37.3,44.4,5867,5123,645,62,25,12,0,117,72,5074,14003.0,14003.0,3911,626,216,3069,3383,962,1716,705,450,2933
4209,2018,"Census Tract 90, Jackson County, Missouri",9000,29,95,1400000US29095009000,4558,2434,2124,36.7,26.0,41.6,4335,472,3566,0,11,0,286,159,314,457,18937.0,18937.0,4487,1282,533,2672,3995,1094,2295,606,456,3539
4210,2018,"Census Tract 96, Jackson County, Missouri",9600,29,95,1400000US29095009600,1707,709,998,24.7,27.1,24.5,1640,588,1043,9,0,0,0,0,28,560,16212.0,16212.0,1640,856,248,536,1393,652,608,133,225,1168
4211,2018,"Census Tract 101.03, Jackson County, Missouri",10103,29,95,1400000US29095010103,2309,1134,1175,37.0,37.3,36.9,2149,1032,1028,13,28,24,24,123,166,954,34618.0,34618.0,2235,141,161,1933,2071,353,1411,307,203,1868
4212,2018,"Census Tract 20, Jackson County, Missouri",2000,29,95,1400000US29095002000,1950,1017,933,30.3,30.8,29.2,1778,735,59,6,67,0,911,100,1260,475,17319.0,17319.0,1790,678,328,784,1252,634,481,137,252,1000
4213,2018,"Census Tract 51, Jackson County, Missouri",5100,29,95,1400000US29095005100,1478,724,754,36.2,36.9,35.0,1403,1180,121,11,69,0,22,57,97,1127,37031.0,37031.0,1369,143,38,1188,1268,208,905,155,79,1189
4214,2018,"Census Tract 55, Jackson County, Missouri",5500,29,95,1400000US29095005500,739,329,410,37.0,33.9,39.7,735,89,646,0,0,0,0,0,36,53,26801.0,26801.0,731,119,224,388,599,217,320,62,152,447
4215,2018,"Census Tract 77, Jackson County, Missouri",7700,29,95,1400000US29095007700,1407,623,784,47.5,44.8,50.7,1339,49,1279,0,0,11,0,68,48,10,16732.0,16732.0,1399,422,114,863,1159,146,775,238,232,927
4216,2018,"Census Tract 78.02, Jackson County, Missouri",7802,29,95,1400000US29095007802,2100,1013,1087,45.1,43.2,47.7,2079,136,1833,0,15,0,95,21,116,115,18851.0,18851.0,2071,675,329,1067,1669,454,729,486,366,1303
4217,2018,"Census Tract 80, Jackson County, Missouri",8000,29,95,1400000US29095008000,3009,1353,1656,39.0,34.8,44.4,2910,211,2638,12,39,0,10,32,73,184,21304.0,21304.0,2941,658,480,1803,2412,648,1192,572,588,1824
4218,2018,"Census Tract 120, Jackson County, Missouri",12000,29,95,1400000US29095012000,3461,1559,1902,42.1,38.7,45.0,3398,2465,275,7,69,0,582,48,413,2339,27389.0,27389.0,3422,566,154,2702,2919,685,1615,619,607,2312
4219,2018,"Census Tract 116, Jackson County, Missouri",11600,29,95,1400000US29095011600,5130,2398,2732,50.0,39.5,51.0,4874,4635,202,0,17,0,20,256,313,4347,22063.0,22063.0,4790,874,874,3042,4058,860,2206,992,1030,3028
4220,2018,"Census Tract 125.02, Jackson County, Missouri",12502,29,95,1400000US29095012502,2757,1306,1451,44.0,43.8,44.2,2653,2114,493,5,0,0,41,98,52,2106,31058.0,31058.0,2573,150,206,2217,2232,397,1390,445,392,1840
4221,2018,"Census Tract 121, Jackson County, Missouri",12100,29,95,1400000US29095012100,5020,2657,2363,45.1,39.9,49.4,4775,4122,132,53,65,0,403,193,812,3840,29741.0,29741.0,4968,485,629,3854,3885,752,2235,898,775,3110
4222,2018,"Census Tract 123, Jackson County, Missouri",12300,29,95,1400000US29095012300,3319,1572,1747,50.8,49.8,54.0,3241,3110,51,0,57,5,18,63,53,3079,29380.0,29380.0,3193,316,253,2624,3066,528,1656,882,609,2457
4223,2018,"Census Tract 124, Jackson County, Missouri",12400,29,95,1400000US29095012400,4198,2283,1915,41.5,37.4,47.2,3981,2989,391,14,156,0,431,150,506,2927,26774.0,26774.0,4131,414,397,3320,3708,824,2195,689,659,3049
4224,2018,"Census Tract 125.01, Jackson County, Missouri",12501,29,95,1400000US29095012501,2984,1602,1382,39.8,38.1,41.6,2890,2079,704,0,23,0,84,46,100,2063,31268.0,31268.0,2887,465,303,2119,2617,632,1577,408,456,2161
4225,2018,"Census Tract 126, Jackson County, Missouri",12600,29,95,1400000US29095012600,5053,2331,2722,40.0,36.3,45.3,4870,3039,1361,0,0,0,470,148,832,2681,26836.0,26836.0,4902,815,772,3315,4177,1097,2414,666,711,3466
4226,2018,"Census Tract 127.01, Jackson County, Missouri",12701,29,95,1400000US29095012701,6936,3078,3858,39.3,38.6,39.6,6651,4337,2293,8,13,0,0,229,402,4068,30573.0,30573.0,6744,560,683,5501,5937,1361,3400,1176,909,5028
4227,2018,"Census Tract 210, Newton County, Missouri",21000,29,145,1400000US29145021000,3196,1667,1529,40.9,40.3,43.0,3112,2905,0,110,85,5,7,62,245,2681,24505.0,24505.0,3174,479,463,2232,2556,627,1400,529,431,2125
4228,2018,"Census Tract 3118.02, St. Charles County, Missouri",311802,29,183,1400000US29183311802,6529,3298,3231,44.4,42.3,45.1,6429,6053,82,0,201,0,93,70,187,6017,28573.0,28573.0,6428,284,593,5551,5963,1228,3547,1188,705,5258
4229,2018,"Census Tract 3120.01, St. Charles County, Missouri",312001,29,183,1400000US29183312001,2541,1337,1204,44.1,41.2,47.2,2495,2471,16,0,8,0,0,5,111,2360,39051.0,39051.0,2500,26,8,2466,2424,554,1490,380,226,2198
4230,2018,"Census Tract 3113.11, St. Charles County, Missouri",311311,29,183,1400000US29183311311,6026,2682,3344,36.9,39.3,35.1,5847,5327,359,34,98,0,29,133,422,5001,35794.0,35794.0,5842,122,203,5517,5555,1433,3284,838,468,5087
4231,2018,"Census Tract 3117.12, St. Charles County, Missouri",311712,29,183,1400000US29183311712,4572,2351,2221,44.6,40.7,46.8,4478,3914,446,0,118,0,0,94,93,3821,38051.0,38051.0,4565,274,178,4113,4214,1027,2361,826,436,3778
4232,2018,"Census Tract 3112.03, St. Charles County, Missouri",311203,29,183,1400000US29183311203,5927,3081,2846,40.8,38.4,42.0,5737,5262,224,0,251,0,0,130,212,5050,41644.0,41644.0,5867,162,119,5586,5722,1233,3660,829,405,5317
4233,2018,"Census Tract 3114.22, St. Charles County, Missouri",311422,29,183,1400000US29183311422,6013,2935,3078,43.6,37.8,48.5,5795,5460,180,0,155,0,0,86,367,5093,31335.0,31335.0,5865,522,357,4986,5781,1188,3640,953,780,5001
4234,2018,"Census Tract 3117.21, St. Charles County, Missouri",311721,29,183,1400000US29183311721,4153,2152,2001,38.3,36.1,42.0,4024,3588,265,0,152,0,19,78,47,3560,43936.0,43936.0,4091,96,248,3747,4049,1098,2467,484,402,3647
4235,2018,"Census Tract 3117.22, St. Charles County, Missouri",311722,29,183,1400000US29183311722,7505,3865,3640,35.6,35.8,35.3,7189,6971,155,0,0,0,63,255,288,6683,34557.0,34557.0,7393,977,79,6337,6812,2090,4002,720,783,6029
4236,2018,"Census Tract 3117.32, St. Charles County, Missouri",311732,29,183,1400000US29183311732,7738,3794,3944,35.8,36.1,35.6,7270,6694,329,0,247,0,0,317,182,6575,40625.0,40625.0,7587,542,139,6906,7182,2083,4549,550,537,6645
4237,2018,"Census Tract 3113.22, St. Charles County, Missouri",311322,29,183,1400000US29183311322,6604,3425,3179,39.3,35.8,43.5,6407,6201,94,0,84,0,28,166,195,6077,42516.0,42516.0,6573,176,171,6226,6460,1605,4121,734,472,5988
4238,2018,"Census Tract 3115, St. Charles County, Missouri",311500,29,183,1400000US29183311500,1806,922,884,38.6,39.4,37.9,1756,1716,9,0,0,0,31,23,133,1614,26813.0,26813.0,1779,362,282,1135,1543,369,981,193,330,1213
4239,2018,"Census Tract 3101, St. Charles County, Missouri",310100,29,183,1400000US29183310100,2192,1190,1002,45.5,44.1,46.1,2158,2118,12,11,0,0,17,17,23,2106,30880.0,30880.0,2164,157,212,1795,1933,447,1136,350,312,1621
4240,2018,"Census Tract 3109.03, St. Charles County, Missouri",310903,29,183,1400000US29183310903,3821,1712,2109,35.9,35.6,36.4,3679,3210,454,0,0,0,15,123,12,3205,29195.0,29195.0,3748,307,370,3071,3548,706,2292,550,380,3168
4241,2018,"Census Tract 3111.03, St. Charles County, Missouri",311103,29,183,1400000US29183311103,6780,3261,3519,52.9,51.8,53.4,6686,6457,39,0,189,0,1,62,62,6396,50151.0,50151.0,6670,91,170,6409,6582,1285,3791,1506,752,5830
4242,2018,"Census Tract 3112.11, St. Charles County, Missouri",311211,29,183,1400000US29183311211,4486,2033,2453,42.5,40.3,44.8,4351,3699,272,0,362,0,18,70,82,3653,44194.0,44194.0,4397,122,121,4154,4338,822,2879,637,574,3764
4243,2018,"Census Tract 3113.31, St. Charles County, Missouri",311331,29,183,1400000US29183311331,4417,2126,2291,40.4,40.8,40.0,4217,4071,107,8,0,0,31,137,114,3988,40414.0,40414.0,4354,136,312,3906,4190,1017,2491,682,462,3728
4244,2018,"Census Tract 142.04, Jackson County, Missouri",14204,29,95,1400000US29095014204,8072,3838,4234,46.1,45.8,46.2,7778,7059,698,0,0,0,21,199,215,6865,42429.0,42429.0,7805,376,447,6982,7641,1808,4075,1758,718,6923
4245,2018,"Census Tract 146.03, Jackson County, Missouri",14603,29,95,1400000US29095014603,3861,1950,1911,43.8,43.5,44.6,3720,3373,8,19,224,96,0,113,236,3156,30800.0,30800.0,3825,217,243,3365,3671,923,1860,888,535,3136
4246,2018,"Census Tract 21, Jackson County, Missouri",2100,29,95,1400000US29095002100,3877,1794,2083,27.0,24.0,27.3,3697,1813,1073,0,24,0,787,134,1896,756,17572.0,17572.0,3824,1906,553,1365,2410,1243,960,207,509,1901
4247,2018,"Census Tract 23, Jackson County, Missouri",2300,29,95,1400000US29095002300,2120,1000,1120,35.5,32.1,36.9,1975,916,750,0,39,0,270,74,785,475,20878.0,20878.0,1999,780,213,1006,1518,656,638,224,278,1240
4248,2018,"Census Tract 4604, Pike County, Missouri",460400,29,163,1400000US29163460400,3686,1712,1974,34.3,31.8,36.3,3594,3239,337,0,18,0,0,68,55,3184,26180.0,26180.0,3525,506,504,2515,3339,1019,1871,449,496,2843
4249,2018,"Census Tract 4605, Pike County, Missouri",460500,29,163,1400000US29163460500,2210,1127,1083,47.6,41.9,51.0,2184,2074,110,0,0,0,0,21,11,2063,22470.0,22470.0,2150,288,178,1684,1983,398,1015,570,354,1629
4250,2018,"Census Tract 302.10, Platte County, Missouri",30210,29,165,1400000US29165030210,1869,947,922,34.5,31.8,34.9,1784,1329,363,0,86,0,6,70,127,1221,47416.0,47416.0,1826,35,33,1758,1765,529,1044,192,169,1596
4251,2018,"Census Tract 302.11, Platte County, Missouri",30211,29,165,1400000US29165030211,3173,1504,1669,33.5,31.4,36.5,3095,2229,578,0,185,0,103,56,524,1824,31312.0,31312.0,3151,440,403,2308,2550,572,1608,370,265,2285
4252,2018,"Census Tract 303.07, Platte County, Missouri",30307,29,165,1400000US29165030307,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
4253,2018,"Census Tract 303.08, Platte County, Missouri",30308,29,165,1400000US29165030308,4844,2197,2647,37.1,37.0,37.3,4737,4212,334,15,176,0,0,68,252,4008,44128.0,44128.0,4791,319,343,4129,4649,1170,2927,552,646,4003
4254,2018,"Census Tract 4701.01, Pulaski County, Missouri",470101,29,169,1400000US29169470101,3780,1822,1958,38.1,37.0,38.4,3614,3525,17,56,0,16,0,64,114,3430,19786.0,19786.0,3550,835,365,2350,3233,949,1618,666,777,2456
4255,2018,"Census Tract 4701.02, Pulaski County, Missouri",470102,29,169,1400000US29169470102,3381,1741,1640,36.2,35.1,37.1,3145,3053,13,18,42,0,19,157,90,2990,23020.0,23020.0,3292,608,264,2420,3031,844,1537,650,642,2389
4256,2018,"Census Tract 4702.86, Pulaski County, Missouri",470286,29,169,1400000US29169470286,4103,2185,1918,29.6,27.8,31.9,3556,3023,278,56,71,0,128,513,461,2860,30852.0,30852.0,4058,320,269,3469,3538,1278,1959,301,591,2947
4257,2018,"Census Tract 4702.87, Pulaski County, Missouri",470287,29,169,1400000US29169470287,8843,4616,4227,33.3,33.2,33.3,8336,5452,1863,18,416,0,587,473,1412,5037,28058.0,28058.0,8778,1759,523,6496,7245,2376,4239,630,1913,5332
4258,2018,"Census Tract 4703.89, Pulaski County, Missouri",470389,29,169,1400000US29169470389,9372,6747,2625,20.7,20.6,20.8,8912,5332,2006,227,453,129,765,411,1822,4531,13226.0,13226.0,1487,109,216,1162,1066,612,454,0,85,981
4259,2018,"Census Tract 4703.90, Pulaski County, Missouri",470390,29,169,1400000US29169470390,2091,1098,993,19.0,18.2,20.5,1810,1283,383,44,9,0,91,246,466,1065,25280.0,25280.0,1767,149,381,1237,1430,939,491,0,90,1340
4260,2018,"Census Tract 4704, Pulaski County, Missouri",470400,29,169,1400000US29169470400,10666,5407,5259,36.0,32.5,39.6,10224,8536,1110,109,233,0,236,336,608,8174,27625.0,27625.0,10364,1435,752,8177,8856,2037,5643,1176,2029,6827
4261,2018,"Census Tract 4705, Pulaski County, Missouri",470500,29,169,1400000US29169470500,5936,3255,2681,37.0,36.1,37.9,5538,5296,142,0,66,0,34,321,102,5228,20329.0,20329.0,5820,727,905,4188,4634,1234,2624,776,1188,3446
4262,2018,"Census Tract 4706, Pulaski County, Missouri",470600,29,169,1400000US29169470600,4419,3154,1265,21.8,21.8,23.3,4207,3234,629,7,140,15,182,102,650,2800,26889.0,26889.0,3469,177,241,3051,2535,1055,1473,7,129,2406
4263,2018,"Census Tract 4701, Ralls County, Missouri",470100,29,173,1400000US29173470100,3081,1519,1562,44.0,41.9,46.7,2991,2906,77,0,6,2,0,66,9,2906,27724.0,27724.0,3057,256,182,2619,2814,610,1654,550,511,2303
4264,2018,"Census Tract 4702, Ralls County, Missouri",470200,29,173,1400000US29173470200,3894,2023,1871,41.5,40.9,42.0,3716,3557,60,46,42,0,11,9,117,3445,30309.0,30309.0,3665,655,245,2765,3430,953,1750,727,506,2924
4265,2018,"Census Tract 4703, Ralls County, Missouri",470300,29,173,1400000US29173470300,3242,1636,1606,48.3,48.2,48.3,3201,3197,0,0,4,0,0,6,0,3197,25712.0,25712.0,3136,329,433,2374,2963,657,1524,782,399,2564
4266,2018,"Census Tract 4901, Randolph County, Missouri",490100,29,175,1400000US29175490100,3717,1921,1796,42.7,44.2,42.1,3519,3502,9,0,0,0,8,133,125,3432,30009.0,30009.0,3652,414,459,2779,3371,903,1788,680,573,2798
4267,2018,"Census Tract 9501, Harrison County, Missouri",950100,29,81,1400000US29081950100,3322,1638,1684,42.1,41.2,43.3,3280,3254,6,14,2,0,4,16,7,3250,22569.0,22569.0,3292,651,425,2216,2823,746,1370,707,556,2267
4268,2018,"Census Tract 9502, Harrison County, Missouri",950200,29,81,1400000US29081950200,2374,1227,1147,42.9,40.9,44.6,2319,2296,23,0,0,0,0,25,31,2277,26350.0,26350.0,2200,285,314,1601,1830,429,964,437,287,1543
4269,2018,"Census Tract 9503, Harrison County, Missouri",950300,29,81,1400000US29081950300,2858,1398,1460,44.6,42.1,48.5,2765,2632,46,0,6,0,81,93,147,2579,21918.0,21918.0,2779,599,503,1677,2538,610,1346,582,560,1978
4270,2018,"Census Tract 902, Lafayette County, Missouri",90200,29,107,1400000US29107090200,6136,3130,3006,42.6,41.6,44.1,5815,5438,200,0,81,0,96,232,489,5045,29390.0,29390.0,5981,1039,751,4191,5533,1508,2966,1059,804,4729
4271,2018,"Census Tract 905, Lafayette County, Missouri",90500,29,107,1400000US29107090500,3829,1841,1988,44.1,43.0,47.0,3771,3744,1,0,8,9,9,34,29,3724,30829.0,30829.0,3687,393,235,3059,3477,862,1887,728,512,2965
4272,2018,"Census Tract 901, Lafayette County, Missouri",90100,29,107,1400000US29107090100,4967,2486,2481,45.3,43.6,46.6,4790,4652,58,17,0,42,21,96,168,4528,27707.0,27707.0,4641,471,589,3581,4284,1019,2412,853,725,3559
4273,2018,"Census Tract 903, Lafayette County, Missouri",90300,29,107,1400000US29107090300,1502,692,810,41.3,40.1,41.9,1458,1371,65,0,0,0,22,31,76,1317,30164.0,30164.0,1403,128,171,1104,1327,338,746,243,207,1120
